order_id,actual_delivery_date,late_delivery,delay_days,partial_delivery,cancelled,delay_reason
3470,2025-04-05,1,1,0,0,none
3471,2025-04-19,0,0,0,0,none
3472,2025-03-29,1,2,0,0,none
3473,2025-03-25,0,0,0,0,none
3474,2025-04-11,1,3,0,0,none
3475,2025-03-23,1,3,0,0,weather
3476,2025-04-16,1,1,0,0,none
3477,2025-04-12,1,1,0,0,weather
3478,2025-04-05,0,-1,0,0,none
3479,2025-04-08,1,1,0,0,none
3480,2025-03-27,0,0,0,0,none
3481,2025-03-25,1,1,0,0,none
3482,2025-04-17,1,1,0,0,none
3483,2025-03-25,0,0,0,0,none
3484,2025-03-28,0,-3,0,0,none
3485,2025-04-23,1,1,0,0,none
3486,2025-04-15,0,0,0,0,none
3487,2025-04-02,1,2,0,0,none
3488,2025-04-19,0,-1,0,0,none
3489,2025-04-13,0,-1,0,0,none
3490,2025-04-10,1,3,0,0,none
3491,2025-04-23,1,5,0,0,none
3492,2025-04-09,1,1,0,0,none
3493,2025-03-31,0,-1,0,0,none
3494,2025-04-10,0,-2,0,0,none
3495,2025-03-21,0,-1,0,0,none
3496,2025-04-12,0,0,0,0,none
3497,2025-03-31,0,-1,0,0,none
3498,2025-04-25,1,4,0,0,weather
3499,2025-03-29,0,0,0,0,none
3500,2025-04-18,0,0,0,0,none
3501,2025-03-27,1,1,0,0,none
3502,2025-04-01,0,0,0,0,none
3503,2025-03-30,0,-1,0,0,none
3504,2025-04-19,1,1,0,0,none
3505,2025-04-14,0,0,0,0,none
3506,2025-04-07,1,1,0,0,weather
3507,2025-04-16,0,0,0,0,none
3508,2025-04-05,1,2,0,0,none
3509,2025-04-09,0,0,0,0,none
3510,2025-04-13,0,0,0,0,none
3511,2025-04-10,0,0,0,0,none
3512,2025-04-07,1,1,0,0,none
3513,2025-04-07,1,3,0,0,none
3514,2025-04-22,0,-1,0,0,none
3515,2025-04-25,1,2,0,0,none
3516,2025-04-16,1,1,1,0,none
3517,2025-04-02,1,2,0,0,none
3518,2025-03-25,0,-2,0,0,none
3519,2025-03-29,0,0,0,0,none
3520,2025-04-04,0,0,0,0,none
3521,2025-04-05,1,1,0,0,weather
3522,2025-04-13,1,2,0,0,none
3523,2025-04-12,1,1,0,0,none
3524,2025-04-02,1,1,0,0,none
3525,2025-04-12,1,2,1,0,none
3526,2025-04-23,0,-1,0,0,none
3527,2025-04-27,1,2,0,0,none
3528,2025-04-24,1,1,0,0,none
3529,2025-04-11,0,0,0,0,none
3530,2025-04-28,0,0,0,0,none
3531,2025-04-05,0,-3,0,0,none
3532,2025-04-06,0,-2,0,0,none
3533,2025-04-15,0,0,0,0,none
3534,2025-04-12,1,1,0,0,none
3535,2025-04-01,1,1,0,0,none
3536,2025-04-11,0,-1,0,0,none
3537,2025-04-13,0,-1,0,0,none
3538,2025-03-29,0,-1,0,0,none
3539,2025-04-25,0,0,0,0,none
3540,2025-03-29,0,-1,0,0,none
3541,2025-04-29,1,3,0,0,none
3542,2025-04-12,1,2,0,0,none
3543,2025-04-23,0,0,0,0,none
3544,2025-04-16,1,1,0,0,none
3545,2025-04-27,0,0,0,0,none
3546,2025-04-28,1,1,0,0,none
3547,2025-04-19,1,2,0,0,weather
3548,2025-04-25,0,0,0,0,none
3549,2025-04-18,1,1,0,0,none
3550,2025-04-14,1,1,0,0,none
3551,2025-04-27,1,2,0,0,weather
3552,2025-04-15,0,-1,0,0,none
3553,2025-04-03,0,-1,0,0,none
3554,2025-04-16,0,-1,0,0,none
3555,2025-04-16,0,-1,0,0,none
3556,2025-04-18,0,0,0,0,none
3557,2025-04-09,1,1,0,0,none
3558,2025-04-03,0,0,0,0,none
3559,2025-04-14,0,-1,0,0,none
3560,2025-04-29,1,3,0,0,none
3561,2025-04-06,0,-3,0,0,none
3562,2025-04-26,1,3,0,0,none
3563,2025-04-13,1,3,0,0,none
3564,2025-04-30,0,-2,0,0,none
3565,2025-04-13,0,0,0,0,none
3566,2025-04-11,0,0,0,0,none
3567,2025-04-17,0,0,0,0,none
3568,2025-04-12,1,1,0,0,none
3569,2025-04-22,0,-2,0,0,none
3570,2025-04-17,1,2,0,0,none
3571,2025-04-08,1,2,0,0,none
3572,2025-04-08,0,-2,0,0,none
3573,2025-04-09,0,0,0,0,none
3574,2025-04-21,1,2,0,0,none
3575,2025-04-05,0,0,0,0,none
3576,2025-04-07,0,0,0,0,none
3577,2025-04-13,0,-2,0,0,none
3578,2025-04-29,0,0,0,0,none
3579,2025-04-24,1,1,0,0,none
3580,2025-04-03,0,0,0,0,none
3581,2025-05-04,1,3,0,0,none
3582,2025-04-23,0,-1,0,0,none
3583,2025-04-18,0,0,0,0,none
3584,2025-04-23,1,3,0,0,none
3585,2025-04-26,1,1,0,0,none
3586,2025-04-30,0,-1,0,0,none
3587,2025-04-07,1,1,0,0,none
3588,2025-04-24,1,2,0,0,none
3589,2025-04-30,1,2,0,0,none
3590,2025-04-29,0,-1,0,0,none
3591,2025-05-10,1,1,0,0,none
3592,2025-05-03,1,2,0,0,none
3593,2025-04-17,1,1,0,0,none
3594,2025-04-10,0,-1,0,0,none
3595,2025-04-10,0,0,0,0,none
3596,2025-04-28,0,0,0,0,none
3597,2025-04-27,1,1,0,0,none
3598,2025-04-24,0,0,0,0,none
3599,2025-04-13,1,3,0,0,none
3600,2025-04-25,1,1,0,0,none
3601,2025-04-26,1,3,0,0,none
3602,2025-04-12,1,1,0,0,none
3603,2025-04-29,0,-3,0,0,none
3604,2025-04-29,0,0,0,0,none
3605,2025-04-17,0,0,0,0,none
3606,2025-04-22,1,2,0,0,none
3607,2025-04-11,1,1,0,0,none
3608,2025-04-26,1,2,0,0,none
3609,2025-04-22,0,-2,0,0,none
3610,2025-04-17,1,1,0,0,none
3611,2025-05-04,1,3,0,0,none
3612,2025-04-15,1,1,0,0,weather
3613,2025-04-30,0,-1,0,0,none
3614,2025-04-17,0,0,0,0,none
3615,2025-05-03,1,3,0,0,none
3616,2025-04-27,0,-2,0,0,none
3617,2025-05-06,0,-1,0,0,none
3618,2025-04-24,0,-1,0,0,none
3619,2025-04-21,0,-2,0,0,none
3620,2025-04-26,1,4,0,0,none
3621,2025-04-22,1,2,0,0,none
3622,2025-04-18,0,-1,0,0,none
3623,2025-04-22,0,0,0,0,none
3624,2025-04-24,1,1,0,0,none
3625,2025-05-01,0,0,0,0,none
3626,2025-05-01,0,0,0,0,none
3627,2025-04-29,1,1,0,0,none
3628,2025-04-16,0,-2,0,0,none
3629,2025-04-30,1,2,1,0,none
3630,2025-04-16,0,-1,0,0,none
3631,2025-04-23,1,2,0,0,none
3632,2025-04-11,0,-2,0,0,none
3633,2025-05-08,1,1,0,0,none
3634,2025-04-18,1,1,0,0,none
3635,2025-04-15,1,1,0,0,none
3636,2025-04-20,0,0,0,0,none
3637,2025-05-02,1,3,0,0,none
3638,2025-04-20,1,1,0,0,none
3639,2025-04-20,0,0,0,0,none
3640,2025-04-22,0,0,0,0,none
3641,2025-04-30,1,2,0,0,none
3642,2025-04-26,0,-3,0,0,none
3643,2025-04-19,0,0,0,0,none
3644,2025-04-18,1,1,0,0,none
3645,2025-05-10,0,0,0,0,none
3646,2025-04-26,0,-1,0,0,none
3647,2025-05-11,0,0,0,0,none
3648,2025-05-08,0,-2,0,0,none
3649,2025-04-22,1,2,0,0,weather
3650,2025-05-02,0,0,0,0,none
3651,2025-04-25,1,1,0,0,none
3652,2025-05-04,0,0,0,0,none
3653,2025-04-23,1,3,0,0,none
3654,2025-05-04,1,2,0,0,none
3655,2025-04-28,0,-1,0,0,none
3656,2025-05-11,1,3,0,0,none
3657,2025-04-26,1,2,0,0,weather
3658,2025-05-03,1,3,0,0,weather
3659,2025-04-28,0,-1,0,0,none
3660,2025-05-01,1,1,0,0,weather
3661,2025-05-06,0,-1,0,0,none
3662,2025-04-20,0,-2,0,0,none
3663,2025-04-25,1,1,0,0,none
3664,2025-05-02,1,2,0,0,weather
3665,2025-04-17,0,-1,0,0,none
3666,2025-05-08,1,2,0,0,none
3667,2025-05-17,1,1,0,0,none
3668,2025-05-01,0,-2,0,0,none
3669,2025-04-21,0,0,0,0,none
3670,2025-04-21,0,0,0,0,none
3671,2025-04-15,0,-1,0,0,none
3672,2025-05-05,0,-1,0,0,none
3673,2025-05-07,1,2,0,0,weather
3674,2025-05-13,1,2,0,0,none
3675,2025-04-25,0,-1,0,0,none
3676,2025-05-08,0,0,0,0,none
3677,2025-05-03,1,3,0,0,none
3678,2025-05-04,0,0,0,0,none
3679,2025-04-26,0,0,0,0,none
3680,2025-05-02,1,1,0,0,none
3681,2025-04-18,0,-1,0,0,none
3682,2025-04-30,0,0,0,0,none
3683,2025-04-22,1,1,0,0,none
3684,2025-05-07,0,0,0,0,none
3685,2025-04-21,0,-1,0,0,none
3686,2025-05-05,0,-2,0,0,none
3687,2025-05-19,1,2,0,0,weather
3688,2025-04-22,0,0,0,0,none
3689,2025-04-18,0,0,0,0,none
3690,2025-05-16,1,1,0,0,none
3691,2025-05-13,1,1,0,0,weather
3692,2025-05-08,0,-1,0,0,none
3693,2025-04-30,1,4,0,0,none
3694,2025-05-05,1,1,0,0,weather
3695,2025-04-26,1,2,0,0,none
3696,2025-05-07,0,0,0,0,none
3697,2025-05-05,0,-2,0,0,none
3698,2025-04-26,0,0,0,0,none
3699,2025-05-04,0,-1,0,0,none
3700,2025-05-22,1,2,0,0,none
3701,2025-05-10,0,0,0,0,none
3702,2025-04-28,0,-1,0,0,none
3703,2025-05-28,1,2,0,0,none
3704,2025-05-13,0,0,0,0,none
3705,2025-04-21,0,0,0,0,none
3706,2025-05-09,0,0,0,0,none
3707,2025-05-09,0,0,0,0,none
3708,2025-04-28,1,3,0,0,none
3709,2025-04-29,0,-2,0,0,none
3710,2025-04-28,0,-2,0,0,none
3711,2025-05-17,0,-2,0,0,none
3712,2025-05-20,1,1,0,0,weather
3713,2025-05-22,1,1,0,0,none
3714,2025-04-27,1,2,0,0,none
3715,2025-05-05,1,1,0,0,none
3716,2025-05-11,0,-2,0,0,none
3717,2025-05-07,1,1,0,0,none
3718,2025-05-21,1,3,0,0,none
3719,2025-05-02,0,0,0,0,none
3720,2025-05-24,1,2,0,0,none
3721,2025-04-28,1,2,0,0,none
3722,2025-05-02,1,1,1,0,none
3723,2025-05-13,1,1,1,0,none
3724,2025-05-05,1,1,0,0,none
3725,2025-05-12,0,0,0,0,none
3726,2025-05-15,0,-1,0,0,none
3727,2025-05-17,0,0,0,0,none
3728,2025-05-06,0,0,0,0,none
3729,2025-05-12,1,2,0,0,weather
3730,2025-05-17,1,1,0,0,none
3731,2025-05-02,0,0,0,0,none
3732,2025-05-10,1,2,0,0,none
3733,2025-05-09,0,-3,0,0,none
3734,2025-05-06,1,2,0,0,none
3735,2025-05-04,1,1,0,0,none
3736,2025-05-17,0,-2,0,0,none
3737,2025-05-10,1,1,0,0,weather
3738,2025-05-10,0,-3,0,0,none
3739,2025-05-21,0,-2,0,0,none
3740,2025-05-18,0,0,0,0,none
3741,2025-05-04,1,2,0,0,none
3742,2025-05-14,1,2,0,0,none
3743,2025-05-08,1,4,0,0,none
3744,2025-05-13,1,4,0,0,none
3745,2025-05-13,0,-1,0,0,none
3746,2025-05-09,0,0,0,0,none
3747,2025-05-18,1,2,0,0,none
3748,2025-05-12,0,-1,0,0,none
3749,2025-05-22,1,3,1,0,none
3750,2025-06-01,1,2,0,0,none
3751,2025-05-18,1,1,0,0,weather
3752,2025-05-25,0,0,0,0,none
3753,2025-05-05,0,0,0,0,none
3754,2025-05-28,0,-2,0,0,none
3755,2025-05-07,0,-2,0,0,none
3756,2025-05-05,0,-2,0,0,none
3757,2025-04-29,0,0,0,0,none
3758,2025-05-24,0,-1,0,0,none
3759,2025-05-26,1,1,0,0,none
3760,2025-05-10,0,0,0,0,none
3761,2025-05-07,0,-2,0,0,none
3762,2025-05-07,1,3,0,0,none
3763,2025-05-16,0,0,0,0,none
3764,2025-05-24,1,3,0,0,none
3765,2025-05-03,1,4,0,0,none
3766,2025-05-23,1,1,0,0,none
3767,2025-05-15,0,0,0,0,none
3768,2025-05-25,0,0,0,0,none
3769,2025-05-18,1,1,0,0,none
3770,2025-05-09,1,2,0,0,none
3771,2025-05-17,0,-1,0,0,none
3772,2025-05-07,1,2,0,0,none
3773,2025-05-03,0,0,0,0,none
3774,2025-05-10,1,2,0,0,none
3775,2025-05-09,0,0,0,0,none
3776,2025-05-21,1,1,0,0,none
3777,2025-05-31,0,-2,0,0,none
3778,2025-05-19,0,0,0,0,none
3779,2025-05-01,1,1,0,0,none
3780,2025-05-03,0,0,0,0,none
3781,2025-05-28,0,0,0,0,none
3782,2025-05-27,1,2,0,0,none
3783,2025-05-17,1,1,0,0,none
3784,2025-05-07,1,2,0,0,none
3785,2025-05-28,1,2,0,0,none
3786,2025-05-04,0,0,0,0,none
3787,2025-05-16,1,3,0,0,weather
3788,2025-05-15,0,-1,0,0,none
3789,2025-05-19,1,1,0,0,none
3790,2025-05-10,0,-1,0,0,none
3791,2025-05-24,0,0,0,0,none
3792,2025-05-23,0,-1,0,0,none
3793,2025-05-28,0,-1,0,0,none
3794,2025-05-27,0,-1,0,0,none
3795,2025-05-08,0,-2,0,0,none
3796,2025-05-10,0,0,0,0,none
3797,2025-06-02,1,1,0,0,none
3798,2025-05-20,0,0,0,0,none
3799,2025-06-03,0,0,0,0,none
3800,2025-05-10,1,3,0,0,none
3801,2025-05-17,1,1,0,0,none
3802,2025-05-12,1,1,0,0,weather
3803,2025-05-25,0,-3,0,0,none
3804,2025-05-04,0,-1,0,0,none
3805,2025-05-21,0,-3,0,0,none
3806,2025-05-16,0,0,0,0,none
3807,2025-05-05,1,1,0,0,none
3808,2025-05-12,0,0,0,0,none
3809,2025-05-29,0,0,0,0,none
3810,2025-05-09,0,0,0,0,none
3811,2025-05-13,1,1,0,0,none
3812,2025-05-17,1,1,0,0,none
3813,2025-05-06,1,2,0,0,none
3814,2025-05-11,1,1,0,0,weather
3815,2025-05-04,0,-1,0,0,none
3816,2025-05-13,0,-1,0,0,none
3817,2025-05-27,1,1,0,0,none
3818,2025-05-22,1,1,0,0,none
3819,2025-05-27,1,1,0,0,weather
3820,2025-06-02,1,2,0,0,none
3821,2025-05-31,0,0,0,0,none
3822,2025-05-29,0,0,0,0,none
3823,2025-06-01,1,1,0,0,none
3824,2025-05-15,0,-1,0,0,none
3825,2025-05-31,0,0,0,0,none
3826,2025-05-09,0,-2,0,0,none
3827,2025-05-14,1,1,0,0,none
3828,2025-05-16,0,0,0,0,none
3829,2025-05-15,1,1,0,0,none
3830,2025-05-04,0,-1,0,0,none
3831,2025-05-20,0,0,0,0,none
3832,2025-05-12,0,0,0,0,none
3833,2025-06-04,0,0,0,0,none
3834,2025-05-19,0,-1,0,0,none
3835,2025-05-15,1,2,0,0,none
3836,2025-06-03,1,1,1,0,none
3837,2025-05-11,0,0,0,0,none
3838,2025-05-29,1,4,0,0,none
3839,2025-05-22,0,-1,0,0,none
3840,2025-05-17,0,-2,0,0,none
3841,2025-05-18,1,1,0,0,weather
3842,2025-05-26,0,-1,0,0,none
3843,2025-06-03,1,1,0,0,none
3844,2025-05-24,0,0,0,0,none
3845,2025-05-23,0,-1,0,0,none
3846,2025-05-10,1,1,0,0,none
3847,2025-05-12,1,1,0,0,none
3848,2025-05-27,0,-1,0,0,none
3849,2025-06-10,1,1,0,0,none
3850,2025-05-28,1,2,0,0,none
3851,2025-05-17,1,1,0,0,none
3852,2025-05-14,1,3,0,0,none
3853,2025-06-03,0,0,0,0,none
3854,2025-05-29,1,3,0,0,none
3855,2025-05-18,0,-2,0,0,none
3856,2025-05-28,1,4,0,0,none
3857,2025-06-02,1,3,0,0,none
3858,2025-06-03,1,2,0,0,weather
3859,2025-05-24,1,1,0,0,none
3860,2025-05-09,0,-1,0,0,none
3861,2025-05-22,0,0,0,0,none
3862,2025-05-16,1,1,0,0,none
3863,2025-06-04,1,1,0,0,none
3864,2025-05-19,1,2,0,0,none
3865,2025-06-10,1,2,0,0,none
3866,2025-06-07,1,3,0,0,none
3867,2025-06-07,1,1,0,0,none
3868,2025-05-22,1,2,0,0,none
3869,2025-06-05,1,2,0,0,none
3870,2025-05-20,1,2,1,0,weather
3871,2025-05-08,0,-1,0,0,none
3872,2025-05-30,0,-2,0,0,none
3873,2025-05-16,0,0,0,0,none
3874,2025-05-10,0,-1,0,0,none
3875,2025-05-16,0,0,0,0,none
3876,2025-05-29,0,-1,0,0,none
3877,2025-06-10,0,0,0,0,none
3878,2025-06-02,1,2,0,0,none
3879,2025-06-05,1,1,0,0,none
3880,2025-05-31,1,1,0,0,none
3881,2025-05-21,1,1,0,0,none
3882,2025-06-06,0,0,0,0,none
3883,2025-05-27,0,-1,0,0,none
3884,2025-06-15,0,0,0,0,none
3885,2025-05-31,1,1,0,0,none
3886,2025-06-08,1,2,0,0,none
3887,2025-06-10,0,-1,0,0,none
3888,2025-06-09,0,0,0,0,none
3889,2025-05-16,1,1,0,0,none
3890,2025-05-21,0,0,0,0,none
3891,2025-05-27,0,0,0,0,none
3892,2025-05-28,0,-1,0,0,none
3893,2025-05-31,1,1,1,0,none
3894,2025-05-23,0,-1,0,0,none
3895,2025-05-17,0,-1,0,0,none
3896,2025-05-29,1,1,0,0,none
3897,2025-05-27,0,0,0,0,none
3898,2025-05-24,1,1,0,0,weather
3899,2025-06-06,0,-3,0,0,none
3900,2025-05-26,0,0,0,0,none
3901,2025-06-01,0,0,0,0,none
3902,2025-05-22,1,2,0,0,weather
3903,2025-05-14,1,1,0,0,none
3904,2025-05-27,1,1,0,0,none
3905,2025-06-08,1,1,0,0,none
3906,2025-06-03,0,-2,0,0,none
3907,2025-05-26,0,-1,0,0,none
3908,2025-06-08,0,-1,0,0,none
3909,2025-05-16,1,1,0,0,none
3910,2025-06-04,1,2,0,0,none
3911,2025-05-29,1,1,0,0,none
3912,2025-05-18,0,0,0,0,none
3913,2025-06-11,0,0,0,0,none
3914,2025-06-01,1,2,0,0,weather
3915,2025-05-24,1,2,0,0,weather
3916,2025-05-30,1,1,0,0,none
3917,2025-05-21,1,1,0,0,none
3918,2025-05-27,1,1,0,0,none
3919,2025-05-23,0,-1,0,0,none
3920,2025-06-05,1,1,0,0,none
3921,2025-06-04,0,-3,0,0,none
3922,2025-05-30,0,0,0,0,none
3923,2025-06-02,0,0,0,0,none
3924,2025-05-25,1,2,0,0,none
3925,2025-05-31,0,0,0,0,none
3926,2025-05-30,1,1,0,0,none
3927,2025-05-19,0,-2,0,0,none
3928,2025-06-14,0,0,0,0,none
3929,2025-05-14,0,-3,0,0,none
3930,2025-06-06,0,-1,0,0,none
3931,2025-06-06,1,5,0,0,none
3932,2025-06-06,0,-1,0,0,none
3933,2025-05-26,0,-1,0,0,none
3934,2025-05-22,0,-1,0,0,none
3935,2025-06-05,1,2,0,0,none
3936,2025-05-30,0,-1,0,0,none
3937,2025-06-11,1,1,0,0,none
3938,2025-05-21,0,-1,0,0,none
3939,2025-05-20,0,0,0,0,none
3940,2025-05-27,0,-2,0,0,none
3941,2025-06-02,0,-2,0,0,none
3942,2025-06-18,1,1,0,0,none
3943,2025-06-02,1,1,0,0,none
3944,2025-06-08,1,1,0,0,none
3945,2025-05-29,1,4,0,0,none
3946,2025-05-26,1,2,0,0,none
3947,2025-06-04,0,-1,0,0,none
3948,2025-05-29,1,1,0,0,none
3949,2025-06-02,0,0,0,0,none
3950,2025-06-07,0,-1,0,0,none
3951,2025-05-31,1,2,0,0,none
3952,2025-05-29,1,3,1,0,weather
3953,2025-06-04,0,-2,0,0,none
3954,2025-06-10,1,1,0,0,none
3955,2025-06-08,0,0,0,0,none
3956,2025-06-11,1,1,0,0,none
3957,2025-05-16,0,-2,0,0,none
3958,2025-06-06,1,2,0,0,none
3959,2025-06-08,0,-1,0,0,none
3960,2025-06-13,1,2,0,0,none
3961,2025-05-28,1,3,0,0,none
3962,2025-06-06,1,2,0,0,weather
3963,2025-06-08,0,0,0,0,none
3964,2025-06-14,0,0,0,0,none
3965,2025-06-18,1,3,0,0,none
3966,2025-05-29,1,2,0,0,weather
3967,2025-05-30,1,1,0,0,none
3968,2025-05-23,0,-2,0,0,none
3969,2025-05-22,1,1,0,0,none
3970,2025-06-05,0,-1,0,0,none
3971,2025-06-03,1,1,0,0,weather
3972,2025-05-20,0,-2,0,0,none
3973,2025-06-18,1,1,0,0,weather
3974,2025-06-08,1,3,0,0,none
3975,2025-06-05,1,1,0,0,none
3976,2025-06-04,0,0,0,0,none
3977,2025-06-13,1,1,0,0,none
3978,2025-05-28,1,3,0,0,none
3979,2025-06-08,0,-1,0,0,none
3980,2025-06-11,0,0,0,0,none
3981,2025-05-25,0,-1,0,0,none
3982,2025-06-18,1,2,0,0,none
3983,2025-06-03,0,0,0,0,none
3984,2025-06-02,1,2,0,0,none
3985,2025-05-30,0,0,0,0,none
3986,2025-06-10,1,1,0,0,none
3987,2025-06-08,1,1,0,0,weather
3988,2025-05-25,0,-1,0,0,none
3989,2025-06-20,1,1,0,0,none
3990,2025-06-15,1,1,0,0,none
3991,2025-05-21,0,-1,0,0,none
3992,2025-06-20,1,1,0,0,none
3993,2025-06-15,1,3,0,0,none
3994,2025-06-07,0,0,0,0,none
3995,2025-06-08,1,2,0,0,none
3996,2025-06-24,1,1,0,0,none
3997,2025-06-11,1,3,0,0,none
3998,2025-06-08,1,2,0,0,weather
3999,2025-06-21,0,0,0,0,none
4000,2025-05-25,1,2,0,0,weather
4001,2025-05-29,0,-2,0,0,none
4002,2025-06-13,1,2,0,0,weather
4003,2025-06-03,0,-1,0,0,none
4004,2025-06-27,1,3,0,0,none
4005,2025-06-22,1,4,0,0,none
4006,2025-05-30,0,0,0,0,none
4007,2025-06-19,1,2,0,0,weather
4008,2025-06-17,0,-2,0,0,none
4009,2025-06-19,0,-1,0,0,none
4010,2025-06-01,1,1,0,0,none
4011,2025-06-06,1,2,0,0,none
4012,2025-06-06,1,3,0,0,none
4013,2025-06-08,1,4,0,0,none
4014,2025-06-10,0,-1,0,0,none
4015,2025-06-18,0,0,0,0,none
4016,2025-06-09,1,1,0,0,weather
4017,2025-05-30,1,1,0,0,none
4018,2025-06-15,0,-1,0,0,none
4019,2025-06-12,1,2,0,0,none
4020,2025-06-22,0,-1,0,0,none
4021,2025-06-12,1,2,0,0,weather
4022,2025-06-24,1,1,0,0,none
4023,2025-05-27,0,0,0,0,none
4024,2025-06-24,0,0,0,0,none
4025,2025-06-06,0,-1,0,0,none
4026,2025-06-10,0,0,0,0,none
4027,2025-06-03,0,0,0,0,none
4028,2025-06-30,1,4,0,0,none
4029,2025-06-14,0,-1,0,0,none
4030,2025-06-09,1,1,0,0,none
4031,2025-06-12,1,1,0,0,none
4032,2025-06-07,1,2,0,0,none
4033,2025-06-16,1,3,0,0,none
4034,2025-06-08,0,-1,0,0,none
4035,2025-06-20,0,-1,0,0,none
4036,2025-06-12,0,-2,0,0,none
4037,2025-05-29,0,-1,0,0,none
4038,2025-06-28,1,1,0,0,none
4039,2025-06-11,1,2,0,0,none
4040,2025-06-09,1,2,0,0,none
4041,2025-06-08,0,0,0,0,none
4042,2025-06-20,1,1,0,0,none
4043,2025-06-26,1,2,0,0,none
4044,2025-06-16,1,1,0,0,none
4045,2025-06-10,1,2,0,0,none
4046,2025-06-13,1,1,0,0,none
4047,2025-05-29,0,-2,0,0,none
4048,2025-06-28,1,1,0,0,none
4049,2025-06-26,1,3,0,0,none
4050,2025-06-24,0,-1,0,0,none
4051,2025-06-19,1,1,0,0,none
4052,2025-06-19,1,1,0,0,none
4053,2025-06-11,1,3,0,0,none
4054,2025-06-19,1,2,0,0,none
4055,2025-06-11,1,1,0,0,none
4056,2025-06-28,0,-1,0,0,none
4057,2025-06-28,0,0,0,0,none
4058,2025-06-05,0,-1,0,0,none
4059,2025-06-08,0,0,0,0,none
4060,2025-06-17,0,-1,0,0,none
4061,2025-06-03,0,-2,0,0,none
4062,2025-06-15,1,2,0,0,none
4063,2025-06-23,0,0,0,0,none
4064,2025-06-30,1,1,0,0,none
4065,2025-06-29,1,3,0,0,none
4066,2025-07-03,1,2,0,0,none
4067,2025-06-30,1,1,0,0,none
4068,2025-06-18,1,1,0,0,none
4069,2025-06-28,1,1,0,0,weather
4070,2025-06-23,1,1,0,0,none
4071,2025-06-19,0,0,0,0,none
4072,2025-06-12,0,-1,0,0,none
4073,2025-06-10,0,0,0,0,none
4074,2025-06-16,0,-2,0,0,none
4075,2025-06-17,0,0,0,0,none
4076,2025-06-07,1,2,0,0,none
4077,2025-06-18,0,-1,0,0,none
4078,2025-06-18,0,0,0,0,none
4079,2025-06-21,0,0,0,0,none
4080,2025-06-21,0,-2,0,0,none
4081,2025-06-22,1,2,0,0,none
4082,2025-06-13,1,1,0,0,weather
4083,2025-07-05,1,2,0,0,none
4084,2025-06-02,0,-3,0,0,none
4085,2025-06-27,0,0,0,0,none
4086,2025-07-01,1,2,0,0,none
4087,2025-06-19,0,0,0,0,none
4088,2025-06-26,0,-1,0,0,none
4089,2025-06-23,0,0,0,0,none
4090,2025-06-19,0,0,0,0,none
4091,2025-06-19,0,-1,0,0,none
4092,2025-06-24,0,0,0,0,none
4093,2025-07-01,1,1,0,0,none
4094,2025-06-16,1,2,0,0,none
4095,2025-06-16,1,1,0,0,none
4096,2025-06-29,0,-1,0,0,none
4097,2025-06-12,1,4,0,0,none
4098,2025-06-16,1,3,0,0,weather
4099,2025-06-16,0,-1,0,0,none
4100,2025-06-22,0,-1,0,0,none
4101,2025-06-23,1,1,0,0,none
4102,2025-07-05,1,1,0,0,none
4103,2025-06-08,0,0,0,0,none
4104,2025-07-09,0,0,0,0,none
4105,2025-06-21,1,2,0,0,none
4106,2025-06-11,1,3,0,0,none
4107,2025-07-08,1,2,0,0,none
4108,2025-06-30,0,0,0,0,none
4109,2025-06-23,1,2,0,0,none
4110,2025-07-03,1,3,0,0,none
4111,2025-06-26,1,1,0,0,none
4112,2025-07-03,1,1,0,0,none
4113,2025-06-28,1,2,0,0,none
4114,2025-06-19,1,2,0,0,none
4115,2025-06-19,1,2,0,0,none
4116,2025-07-04,0,0,0,0,none
4117,2025-07-05,1,2,0,0,none
4118,2025-06-22,0,0,0,0,none
4119,2025-07-01,1,1,0,0,none
4120,2025-06-16,0,-2,0,0,none
4121,2025-06-21,1,1,0,0,none
4122,2025-06-19,1,1,0,0,weather
4123,2025-06-17,1,1,0,0,none
4124,2025-07-04,1,1,0,0,none
4125,2025-07-04,1,3,0,0,none
4126,2025-06-21,1,1,0,0,none
4127,2025-06-24,1,2,0,0,none
4128,2025-06-18,1,3,0,0,none
4129,2025-06-20,0,-1,0,0,none
4130,2025-06-23,0,0,0,0,none
4131,2025-07-02,1,1,0,0,none
4132,2025-06-26,1,3,0,0,none
4133,2025-07-07,1,3,0,0,weather
4134,2025-06-25,1,1,0,0,none
4135,2025-07-14,1,3,0,0,none
4136,2025-06-21,1,2,0,0,none
4137,2025-07-02,1,2,0,0,none
4138,2025-06-21,0,-2,0,0,none
4139,2025-07-01,1,2,1,0,none
4140,2025-06-18,1,1,0,0,none
4141,2025-07-02,0,0,0,0,none
4142,2025-07-05,1,3,0,0,none
4143,2025-07-10,1,3,0,0,none
4144,2025-07-03,0,0,0,0,none
4145,2025-06-30,0,-1,0,0,none
4146,2025-06-27,1,4,0,0,none
4147,2025-06-27,0,-1,0,0,none
4148,2025-06-23,0,-1,0,0,none
4149,2025-06-30,0,-2,0,0,none
4150,2025-07-02,1,1,0,0,none
4151,2025-07-05,1,1,0,0,none
4152,2025-07-12,0,-1,0,0,none
4153,2025-07-02,0,-2,0,0,none
4154,2025-06-18,1,1,0,0,none
4155,2025-06-23,0,-1,0,0,none
