order_id,order_date,supplier_id,sku,qty,unit_price,currency,ship_mode,incoterm,payment_terms,distance_km,promised_date,urgent,order_notes
1333,2024-06-21,17,SKU00008,13,13.18,EUR,rail,DAP,NET60,636,2024-06-27,0,
1334,2024-06-21,3,SKU00006,18,25.64,USD,air,DAP,NET45,1067,2024-06-29,1,urgent
1335,2024-06-21,18,SKU00036,15,6.8,EUR,road,DAP,NET30,981,2024-07-07,0,
1336,2024-06-21,3,SKU00022,25,12.17,USD,sea,FOB,NET45,976,2024-07-02,0,
1337,2024-06-22,13,SKU00012,12,27.59,EUR,sea,EXW,PREPAID,1037,2024-06-29,0,
1338,2024-06-22,20,SKU00020,20,22.59,EUR,road,DAP,NET60,736,2024-07-06,0,
1339,2024-06-22,17,SKU00008,36,13.41,EUR,road,FOB,NET45,611,2024-06-26,0,
1340,2024-06-22,1,SKU00001,23,10.54,EUR,rail,CIF,NET30,672,2024-06-27,0,
1341,2024-06-22,8,SKU00030,14,17.62,EUR,road,DAP,PREPAID,659,2024-07-21,0,
1342,2024-06-22,9,SKU00035,60,11.53,EUR,sea,EXW,PREPAID,656,2024-07-03,0,
1343,2024-06-22,10,SKU00016,17,6.63,EUR,road,FOB,PREPAID,562,2024-06-27,0,
1344,2024-06-22,15,SKU00027,56,9.66,EUR,road,DAP,NET30,828,2024-07-17,0,
1345,2024-06-22,17,SKU00039,31,9.41,EUR,road,EXW,NET45,806,2024-06-29,0,
1346,2024-06-22,8,SKU00040,12,28.0,EUR,road,FOB,NET30,776,2024-07-22,0,
1347,2024-06-22,4,SKU00012,49,28.81,USD,air,FOB,NET30,804,2024-07-17,0,
1348,2024-06-22,10,SKU00003,20,14.91,EUR,air,FOB,NET30,650,2024-06-24,1,urgent
1349,2024-06-23,4,SKU00037,37,13.47,EUR,air,CIF,NET60,1038,2024-07-15,0,
1350,2024-06-23,1,SKU00006,11,25.82,EUR,sea,EXW,NET30,563,2024-07-01,1,urgent
1351,2024-06-23,10,SKU00027,2,9.01,EUR,sea,FOB,NET45,498,2024-06-25,0,
1352,2024-06-23,2,SKU00040,23,24.39,EUR,road,FOB,PREPAID,557,2024-07-15,0,
1353,2024-06-23,2,SKU00038,26,12.29,EUR,road,CIF,NET30,555,2024-07-10,0,
1354,2024-06-23,11,SKU00006,5,25.02,EUR,sea,CIF,NET60,949,2024-07-10,0,
1355,2024-06-23,9,SKU00024,131,43.14,EUR,road,DAP,NET30,788,2024-07-04,0,
1356,2024-06-23,18,SKU00036,15,6.8,EUR,road,EXW,NET60,880,2024-07-16,0,
1357,2024-06-23,13,SKU00009,75,13.19,EUR,road,EXW,NET60,513,2024-07-05,0,
1358,2024-06-24,3,SKU00034,5,26.15,USD,sea,DAP,NET45,1088,2024-07-09,0,
1359,2024-06-24,20,SKU00040,15,24.95,EUR,road,EXW,NET30,479,2024-07-09,0,
1360,2024-06-24,2,SKU00037,21,14.22,EUR,road,EXW,PREPAID,841,2024-07-13,0,
1361,2024-06-24,8,SKU00039,6,19.34,EUR,road,CIF,PREPAID,539,2024-07-20,0,
1362,2024-06-24,19,SKU00017,86,15.5,EUR,road,CIF,NET45,699,2024-07-10,0,
1363,2024-06-24,15,SKU00034,13,27.06,EUR,road,DAP,PREPAID,459,2024-07-22,0,
1364,2024-06-24,6,SKU00012,9,28.1,EUR,road,FOB,NET60,513,2024-07-22,0,
1365,2024-06-24,8,SKU00001,34,11.34,EUR,road,EXW,NET30,952,2024-07-22,0,
1366,2024-06-24,5,SKU00030,11,19.09,EUR,road,EXW,NET45,1232,2024-07-12,0,
1367,2024-06-25,4,SKU00040,6,28.81,EUR,road,DAP,PREPAID,437,2024-07-16,1,urgent
1368,2024-06-25,12,SKU00003,6,15.24,EUR,road,CIF,NET60,703,2024-07-12,0,
1369,2024-06-25,18,SKU00036,60,6.8,EUR,road,FOB,NET30,802,2024-07-15,0,
1370,2024-06-25,4,SKU00019,19,20.72,EUR,road,CIF,NET30,1171,2024-07-11,0,
1371,2024-06-25,7,SKU00020,58,22.33,EUR,road,CIF,NET60,708,2024-07-03,0,
1372,2024-06-25,3,SKU00008,15,14.18,EUR,road,CIF,NET60,724,2024-07-02,0,
1373,2024-06-25,12,SKU00026,4,8.6,EUR,road,EXW,NET45,929,2024-07-14,0,
1374,2024-06-26,6,SKU00013,25,16.11,EUR,air,CIF,NET60,810,2024-07-27,0,
1375,2024-06-26,19,SKU00031,28,12.48,EUR,road,EXW,NET45,416,2024-07-14,0,
1376,2024-06-26,18,SKU00031,18,12.31,EUR,road,FOB,PREPAID,813,2024-07-18,0,
1377,2024-06-26,17,SKU00035,34,12.44,USD,road,CIF,PREPAID,806,2024-06-29,0,
1378,2024-06-26,1,SKU00004,19,11.74,EUR,sea,CIF,NET60,637,2024-07-02,1,urgent
1379,2024-06-26,14,SKU00014,27,22.93,EUR,road,CIF,NET60,913,2024-07-28,0,
1380,2024-06-26,11,SKU00005,24,10.34,EUR,rail,FOB,NET60,640,2024-07-16,0,
1381,2024-06-27,4,SKU00002,21,18.27,EUR,sea,CIF,PREPAID,793,2024-07-17,0,
1382,2024-06-27,6,SKU00035,30,11.86,EUR,road,FOB,PREPAID,985,2024-07-23,0,
1383,2024-06-27,11,SKU00039,14,18.79,EUR,sea,EXW,NET60,614,2024-07-14,0,
1384,2024-06-27,17,SKU00021,10,13.23,EUR,road,EXW,NET60,473,2024-07-01,0,
1385,2024-06-27,19,SKU00006,27,24.98,EUR,road,DAP,NET45,437,2024-07-20,0,
1386,2024-06-27,10,SKU00024,10,24.8,EUR,sea,DAP,NET60,1073,2024-06-30,0,
1387,2024-06-27,7,SKU00034,42,24.86,EUR,road,CIF,NET45,852,2024-07-06,0,
1388,2024-06-28,15,SKU00024,24,26.21,EUR,rail,EXW,NET45,799,2024-07-26,0,
1389,2024-06-28,5,SKU00006,4,23.23,EUR,road,DAP,NET30,314,2024-07-10,0,
1390,2024-06-28,8,SKU00033,18,7.06,EUR,road,FOB,NET45,982,2024-07-21,0,
1391,2024-06-28,10,SKU00031,25,11.67,EUR,road,CIF,NET60,693,2024-06-30,1,urgent
1392,2024-06-28,16,SKU00010,8,18.63,EUR,road,EXW,NET45,878,2024-07-10,0,
1393,2024-06-28,8,SKU00003,26,16.08,EUR,road,DAP,PREPAID,837,2024-07-21,0,
1394,2024-06-28,13,SKU00034,25,25.92,EUR,road,EXW,NET30,553,2024-07-09,0,
1395,2024-06-28,2,SKU00003,34,14.44,EUR,road,EXW,NET60,934,2024-07-19,0,
1396,2024-06-28,3,SKU00030,8,17.56,EUR,air,EXW,NET30,961,2024-07-08,0,
1397,2024-06-28,14,SKU00002,17,21.68,EUR,road,CIF,NET45,745,2024-07-30,0,
1398,2024-06-29,14,SKU00021,16,12.81,EUR,road,FOB,NET45,1094,2024-07-31,0,
1399,2024-06-29,14,SKU00019,2,21.52,EUR,road,CIF,NET60,737,2024-07-24,0,
1400,2024-06-29,12,SKU00029,6,33.22,EUR,road,EXW,NET60,719,2024-07-22,0,
1401,2024-06-29,9,SKU00010,13,17.88,EUR,road,FOB,NET60,566,2024-07-17,1,urgent
1402,2024-06-29,16,SKU00008,16,13.22,EUR,air,EXW,NET30,874,2024-07-09,0,
1403,2024-06-30,16,SKU00035,44,11.87,EUR,air,CIF,NET60,451,2024-07-17,0,
1404,2024-06-30,13,SKU00018,8,9.35,EUR,rail,FOB,NET60,655,2024-07-08,0,
1405,2024-06-30,8,SKU00011,9,55.58,EUR,air,EXW,NET60,916,2024-07-26,0,
1406,2024-06-30,8,SKU00040,8,24.77,EUR,road,CIF,PREPAID,335,2024-08-01,0,
1407,2024-06-30,15,SKU00004,2,11.11,EUR,air,FOB,NET30,610,2024-07-26,0,
1408,2024-06-30,2,SKU00004,41,11.93,EUR,sea,EXW,PREPAID,952,2024-07-22,0,
1409,2024-06-30,13,SKU00004,22,11.14,EUR,road,EXW,PREPAID,654,2024-07-08,0,
1410,2024-06-30,7,SKU00026,7,8.92,EUR,sea,FOB,PREPAID,542,2024-07-08,0,
1411,2024-06-30,12,SKU00040,63,27.35,EUR,road,CIF,NET60,577,2024-07-23,1,urgent
1412,2024-06-30,4,SKU00022,6,11.07,EUR,road,FOB,NET30,406,2024-07-19,0,
1413,2024-06-30,4,SKU00037,69,13.97,EUR,rail,FOB,NET30,678,2024-07-19,0,
1414,2024-07-01,19,SKU00030,17,16.92,EUR,road,EXW,PREPAID,1064,2024-07-26,0,
1415,2024-07-01,8,SKU00030,18,17.88,EUR,road,DAP,NET45,903,2024-07-30,0,
1416,2024-07-01,11,SKU00015,71,8.77,EUR,rail,FOB,NET60,792,2024-07-23,0,
1417,2024-07-01,2,SKU00024,14,25.37,EUR,road,DAP,NET45,757,2024-07-23,0,
1418,2024-07-02,12,SKU00022,59,10.94,EUR,road,CIF,PREPAID,329,2024-07-23,0,
1419,2024-07-02,13,SKU00002,39,20.5,EUR,sea,EXW,PREPAID,276,2024-07-15,0,
1420,2024-07-02,16,SKU00023,78,6.93,EUR,road,DAP,PREPAID,660,2024-07-21,0,
1421,2024-07-02,5,SKU00011,37,53.77,EUR,road,CIF,NET60,693,2024-07-20,0,
1422,2024-07-02,4,SKU00039,36,19.09,EUR,road,FOB,NET30,1070,2024-07-27,0,
1423,2024-07-02,1,SKU00007,24,9.16,EUR,road,CIF,NET30,899,2024-07-12,0,
1424,2024-07-02,17,SKU00020,15,22.47,EUR,air,DAP,PREPAID,585,2024-07-08,0,
1425,2024-07-02,18,SKU00016,12,6.54,EUR,road,FOB,NET45,1128,2024-07-22,0,
1426,2024-07-02,5,SKU00025,8,26.13,EUR,road,EXW,NET60,621,2024-07-19,0,
1427,2024-07-02,3,SKU00038,11,11.93,EUR,rail,DAP,PREPAID,885,2024-07-10,0,
1428,2024-07-02,9,SKU00037,3,13.95,EUR,road,CIF,NET45,436,2024-07-21,0,
1429,2024-07-02,15,SKU00012,17,28.82,EUR,sea,EXW,PREPAID,515,2024-07-26,1,urgent
1430,2024-07-03,10,SKU00038,6,11.7,EUR,road,DAP,NET60,375,2024-07-07,0,
1431,2024-07-03,14,SKU00036,2,6.94,EUR,road,EXW,PREPAID,797,2024-08-05,1,urgent
1432,2024-07-03,15,SKU00020,27,25.04,EUR,road,DAP,NET30,480,2024-08-06,0,
1433,2024-07-03,6,SKU00039,18,20.51,EUR,sea,EXW,PREPAID,564,2024-07-30,0,
1434,2024-07-03,11,SKU00021,21,12.16,EUR,road,DAP,NET30,360,2024-07-23,0,
1435,2024-07-03,5,SKU00006,3,23.23,EUR,sea,FOB,NET45,795,2024-07-19,0,
1436,2024-07-03,1,SKU00010,7,19.36,EUR,air,FOB,PREPAID,1045,2024-07-05,0,
1437,2024-07-03,8,SKU00035,2,12.21,EUR,road,CIF,PREPAID,751,2024-08-03,0,
1438,2024-07-04,7,SKU00040,11,27.02,EUR,road,DAP,NET45,623,2024-07-20,0,
1439,2024-07-04,5,SKU00014,29,23.68,EUR,road,CIF,NET60,898,2024-07-27,0,
1440,2024-07-04,17,SKU00037,14,14.03,EUR,sea,CIF,PREPAID,1107,2024-07-07,0,
1441,2024-07-05,18,SKU00006,8,22.55,EUR,air,EXW,PREPAID,902,2024-07-24,0,
1442,2024-07-05,10,SKU00009,4,14.55,EUR,road,CIF,NET30,467,2024-07-07,1,urgent
1443,2024-07-05,19,SKU00024,6,43.52,EUR,sea,EXW,NET30,556,2024-07-27,0,
1444,2024-07-05,8,SKU00008,34,14.57,EUR,road,CIF,NET30,748,2024-07-30,0,
1445,2024-07-05,14,SKU00016,133,6.58,EUR,road,DAP,PREPAID,882,2024-08-03,0,
1446,2024-07-05,12,SKU00021,14,14.22,EUR,air,DAP,PREPAID,461,2024-07-27,0,
1447,2024-07-06,10,SKU00025,19,25.88,EUR,road,DAP,NET45,617,2024-07-14,0,
1448,2024-07-06,19,SKU00012,14,25.92,EUR,road,DAP,NET45,640,2024-08-02,0,
1449,2024-07-06,6,SKU00013,55,16.11,EUR,road,DAP,NET60,795,2024-08-07,0,
1450,2024-07-06,6,SKU00010,11,17.37,EUR,road,CIF,NET45,816,2024-08-09,0,
1451,2024-07-06,2,SKU00001,6,10.49,EUR,sea,EXW,NET30,416,2024-07-21,0,
1452,2024-07-06,9,SKU00010,19,16.54,EUR,road,DAP,PREPAID,638,2024-07-17,0,
1453,2024-07-07,18,SKU00009,7,13.89,EUR,sea,EXW,NET45,506,2024-07-30,0,
1454,2024-07-07,17,SKU00030,10,16.77,EUR,sea,DAP,NET45,611,2024-07-09,0,
1455,2024-07-07,16,SKU00033,34,7.46,EUR,road,DAP,PREPAID,395,2024-07-16,0,
1456,2024-07-07,8,SKU00023,28,7.41,EUR,road,FOB,NET45,455,2024-08-04,0,
1457,2024-07-07,2,SKU00028,9,14.07,EUR,air,EXW,PREPAID,1685,2024-07-29,0,
1458,2024-07-08,4,SKU00016,10,7.17,USD,sea,CIF,PREPAID,1155,2024-07-27,0,
1459,2024-07-08,3,SKU00003,2,15.91,EUR,sea,EXW,PREPAID,693,2024-07-21,0,
1460,2024-07-08,19,SKU00024,11,43.52,EUR,road,EXW,PREPAID,661,2024-07-28,0,
1461,2024-07-08,20,SKU00010,35,16.69,EUR,road,CIF,PREPAID,795,2024-07-17,0,
1462,2024-07-08,19,SKU00034,5,24.67,EUR,road,EXW,NET30,865,2024-08-06,0,
1463,2024-07-08,8,SKU00031,12,13.78,USD,air,EXW,NET60,833,2024-08-05,0,
1464,2024-07-08,11,SKU00022,24,10.77,EUR,sea,EXW,PREPAID,415,2024-07-29,1,urgent
1465,2024-07-09,13,SKU00033,19,7.63,EUR,road,DAP,NET60,1076,2024-07-14,0,
1466,2024-07-09,14,SKU00023,14,7.24,EUR,road,CIF,NET60,566,2024-08-10,0,
1467,2024-07-09,20,SKU00011,9,55.9,EUR,road,EXW,NET60,311,2024-07-19,0,
1468,2024-07-09,3,SKU00037,41,12.23,EUR,air,CIF,NET30,797,2024-07-14,0,
1469,2024-07-09,17,SKU00031,24,11.73,EUR,road,FOB,NET30,838,2024-07-11,0,
1470,2024-07-09,2,SKU00040,5,25.95,EUR,road,EXW,NET60,827,2024-07-31,0,
1471,2024-07-09,20,SKU00032,9,15.41,EUR,air,EXW,NET45,278,2024-07-22,0,
1472,2024-07-09,2,SKU00033,4,7.71,EUR,road,EXW,NET60,896,2024-07-28,0,
1473,2024-07-09,10,SKU00017,21,7.44,EUR,air,FOB,NET60,529,2024-07-11,0,
1474,2024-07-09,9,SKU00018,24,11.13,USD,air,CIF,NET30,900,2024-07-19,0,
1475,2024-07-10,3,SKU00039,8,18.45,EUR,road,FOB,NET45,1010,2024-07-23,0,
1476,2024-07-10,16,SKU00029,20,32.99,USD,road,CIF,NET45,801,2024-07-28,0,
1477,2024-07-10,6,SKU00016,5,6.51,EUR,road,DAP,NET45,668,2024-08-04,0,
1478,2024-07-10,19,SKU00034,9,24.67,EUR,sea,EXW,NET60,976,2024-08-05,1,urgent
1479,2024-07-10,9,SKU00010,12,16.29,EUR,road,FOB,PREPAID,741,2024-07-23,0,
1480,2024-07-10,6,SKU00027,5,8.31,EUR,road,DAP,NET45,815,2024-08-04,0,
1481,2024-07-10,11,SKU00029,14,33.25,EUR,road,FOB,NET45,700,2024-07-29,0,
1482,2024-07-11,14,SKU00037,35,13.11,EUR,road,CIF,NET30,792,2024-08-14,1,urgent
1483,2024-07-11,15,SKU00017,41,8.26,EUR,air,EXW,NET30,637,2024-08-06,0,
1484,2024-07-11,16,SKU00011,50,62.33,EUR,road,DAP,PREPAID,432,2024-07-21,0,
1485,2024-07-11,14,SKU00031,12,12.31,EUR,road,CIF,PREPAID,855,2024-08-11,0,
1486,2024-07-11,16,SKU00035,39,11.13,EUR,road,FOB,PREPAID,677,2024-07-21,0,
1487,2024-07-11,19,SKU00025,7,26.32,EUR,air,DAP,NET60,484,2024-08-05,1,urgent
1488,2024-07-11,11,SKU00034,20,24.16,EUR,sea,DAP,NET30,662,2024-07-30,0,
1489,2024-07-11,20,SKU00019,44,18.0,EUR,road,DAP,PREPAID,888,2024-07-28,0,
1490,2024-07-11,13,SKU00021,21,14.35,EUR,air,EXW,NET30,984,2024-07-19,1,urgent
1491,2024-07-11,16,SKU00035,11,10.77,EUR,road,CIF,PREPAID,899,2024-07-27,0,
1492,2024-07-12,2,SKU00040,1,24.99,EUR,air,CIF,NET60,586,2024-07-28,0,
1493,2024-07-12,10,SKU00018,21,10.49,EUR,sea,CIF,NET30,819,2024-07-17,0,
1494,2024-07-12,14,SKU00017,22,8.0,USD,sea,DAP,PREPAID,588,2024-08-06,0,
1495,2024-07-12,6,SKU00038,8,11.51,EUR,air,FOB,NET60,206,2024-08-12,0,
1496,2024-07-12,8,SKU00012,50,26.93,EUR,sea,CIF,NET30,800,2024-08-08,1,urgent
1497,2024-07-12,12,SKU00001,9,10.99,EUR,road,EXW,NET30,766,2024-08-07,0,
1498,2024-07-12,20,SKU00007,9,9.26,EUR,air,EXW,PREPAID,719,2024-07-30,1,urgent
1499,2024-07-13,11,SKU00023,172,6.42,EUR,sea,FOB,NET60,980,2024-08-08,0,
1500,2024-07-13,4,SKU00017,15,7.13,EUR,air,FOB,NET30,712,2024-08-02,0,
1501,2024-07-13,5,SKU00002,16,18.54,EUR,sea,EXW,NET30,197,2024-07-26,0,
1502,2024-07-13,18,SKU00039,13,20.71,EUR,road,FOB,NET30,594,2024-08-01,0,
1503,2024-07-13,5,SKU00008,33,14.21,EUR,air,EXW,NET45,803,2024-07-29,0,
1504,2024-07-13,13,SKU00037,14,13.44,EUR,sea,FOB,NET30,512,2024-07-26,0,
1505,2024-07-13,20,SKU00012,13,29.03,USD,road,CIF,NET60,1022,2024-07-27,0,
1506,2024-07-13,9,SKU00005,5,11.29,EUR,road,DAP,NET60,743,2024-07-26,0,
1507,2024-07-14,8,SKU00028,10,14.55,EUR,road,CIF,NET60,157,2024-08-10,0,
1508,2024-07-14,1,SKU00005,11,10.04,EUR,air,CIF,NET30,500,2024-07-23,0,
1509,2024-07-14,3,SKU00025,11,28.05,EUR,sea,DAP,NET60,484,2024-07-24,0,
1510,2024-07-14,15,SKU00017,70,7.3,EUR,road,CIF,NET45,325,2024-08-13,0,
1511,2024-07-14,7,SKU00029,14,29.6,EUR,sea,EXW,PREPAID,1006,2024-07-26,1,urgent
1512,2024-07-14,11,SKU00013,25,14.98,EUR,road,DAP,NET45,559,2024-08-03,0,
1513,2024-07-15,19,SKU00032,7,14.6,EUR,road,EXW,NET45,573,2024-08-09,0,
1514,2024-07-15,8,SKU00035,5,11.05,EUR,road,DAP,NET45,440,2024-08-13,0,
1515,2024-07-15,2,SKU00040,23,28.37,EUR,road,EXW,PREPAID,941,2024-08-01,0,
1516,2024-07-15,9,SKU00017,25,7.49,EUR,road,EXW,NET30,638,2024-07-29,0,
1517,2024-07-15,11,SKU00005,9,11.51,EUR,sea,CIF,PREPAID,848,2024-07-30,0,
1518,2024-07-15,5,SKU00002,36,18.77,EUR,road,DAP,NET45,714,2024-08-01,0,
1519,2024-07-16,20,SKU00001,29,11.24,EUR,air,EXW,PREPAID,610,2024-07-29,0,
1520,2024-07-16,4,SKU00018,16,9.88,EUR,air,FOB,NET60,946,2024-08-06,0,
1521,2024-07-16,19,SKU00037,4,12.9,EUR,road,EXW,PREPAID,943,2024-08-10,0,
1522,2024-07-16,20,SKU00031,18,11.07,EUR,road,DAP,PREPAID,368,2024-07-31,0,
1523,2024-07-17,15,SKU00005,12,11.2,EUR,sea,FOB,NET30,797,2024-08-11,0,
1524,2024-07-17,5,SKU00031,14,12.5,EUR,sea,EXW,NET60,791,2024-07-31,0,
1525,2024-07-17,20,SKU00022,22,11.11,EUR,road,CIF,PREPAID,676,2024-07-29,0,
1526,2024-07-17,7,SKU00006,8,24.98,EUR,sea,CIF,NET60,522,2024-07-27,0,
1527,2024-07-17,16,SKU00030,35,18.2,EUR,sea,CIF,NET45,550,2024-07-26,0,
1528,2024-07-17,10,SKU00012,114,27.29,EUR,air,EXW,PREPAID,682,2024-07-22,0,
1529,2024-07-17,4,SKU00020,8,25.11,EUR,road,DAP,NET30,191,2024-08-07,0,
1530,2024-07-17,16,SKU00023,13,7.44,EUR,road,DAP,NET30,525,2024-07-31,0,
1531,2024-07-17,3,SKU00029,2,31.37,EUR,road,FOB,NET45,783,2024-07-27,0,
1532,2024-07-17,18,SKU00003,14,17.23,EUR,road,FOB,NET30,779,2024-08-05,0,
1533,2024-07-18,19,SKU00038,65,13.37,USD,road,FOB,PREPAID,814,2024-08-09,0,
1534,2024-07-18,14,SKU00005,79,11.73,EUR,road,CIF,PREPAID,821,2024-08-13,0,
1535,2024-07-18,4,SKU00035,52,11.47,EUR,sea,DAP,NET30,509,2024-08-07,1,urgent
1536,2024-07-18,8,SKU00022,38,11.35,EUR,sea,EXW,NET60,340,2024-08-16,0,
1537,2024-07-18,3,SKU00003,53,16.49,EUR,road,DAP,NET30,922,2024-07-27,0,
1538,2024-07-18,6,SKU00014,4,21.81,EUR,air,DAP,NET45,823,2024-08-19,1,urgent
1539,2024-07-18,2,SKU00038,5,12.21,EUR,sea,FOB,NET30,708,2024-08-09,0,
1540,2024-07-18,12,SKU00003,7,16.2,EUR,sea,FOB,PREPAID,609,2024-08-09,0,
1541,2024-07-18,11,SKU00002,42,19.17,EUR,road,DAP,NET30,739,2024-08-03,0,
1542,2024-07-19,16,SKU00016,41,7.07,EUR,air,FOB,NET30,849,2024-08-03,0,
1543,2024-07-19,9,SKU00004,28,11.53,EUR,road,CIF,NET30,588,2024-07-30,0,
1544,2024-07-19,14,SKU00040,33,27.54,EUR,road,FOB,NET30,685,2024-08-24,1,urgent
1545,2024-07-19,19,SKU00007,20,8.06,EUR,road,EXW,PREPAID,1159,2024-08-13,0,
1546,2024-07-19,4,SKU00039,31,19.09,EUR,road,FOB,NET30,374,2024-08-05,1,urgent
1547,2024-07-19,20,SKU00028,11,15.04,EUR,rail,CIF,PREPAID,445,2024-07-29,0,
1548,2024-07-19,15,SKU00008,17,14.23,EUR,road,FOB,NET60,771,2024-08-22,0,
1549,2024-07-20,15,SKU00014,10,21.81,EUR,air,EXW,NET45,789,2024-08-16,0,
1550,2024-07-20,9,SKU00022,11,10.46,EUR,road,EXW,NET30,621,2024-08-05,0,
1551,2024-07-20,4,SKU00018,8,9.88,EUR,sea,FOB,PREPAID,596,2024-08-08,0,
1552,2024-07-20,8,SKU00024,21,28.23,EUR,sea,FOB,PREPAID,690,2024-08-13,0,
1553,2024-07-20,9,SKU00016,31,7.23,EUR,road,EXW,NET45,906,2024-08-03,0,
1554,2024-07-20,9,SKU00007,15,8.82,EUR,sea,DAP,NET45,586,2024-07-28,0,
1555,2024-07-20,15,SKU00032,12,13.71,EUR,sea,EXW,NET30,861,2024-08-19,0,
1556,2024-07-20,16,SKU00001,20,11.27,EUR,sea,FOB,NET30,608,2024-07-31,1,urgent
1557,2024-07-20,7,SKU00038,14,12.93,USD,sea,CIF,PREPAID,1032,2024-07-30,0,
1558,2024-07-20,4,SKU00009,4,13.69,EUR,road,FOB,NET45,753,2024-08-04,0,
1559,2024-07-21,8,SKU00034,42,26.18,USD,air,DAP,PREPAID,1087,2024-08-17,0,
1560,2024-07-21,11,SKU00012,27,24.4,EUR,sea,EXW,NET45,850,2024-08-12,0,
1561,2024-07-21,13,SKU00032,10,14.59,EUR,road,EXW,NET60,885,2024-07-26,0,
1562,2024-07-21,14,SKU00027,22,9.33,USD,road,EXW,NET45,580,2024-08-18,0,
1563,2024-07-21,8,SKU00008,27,13.29,EUR,road,EXW,NET60,855,2024-08-18,0,
1564,2024-07-21,15,SKU00035,11,10.68,EUR,air,FOB,PREPAID,679,2024-08-19,0,
1565,2024-07-21,9,SKU00014,7,22.41,EUR,road,CIF,NET30,457,2024-08-02,0,
1566,2024-07-21,16,SKU00013,19,16.46,EUR,road,EXW,NET45,965,2024-08-05,0,
1567,2024-07-21,7,SKU00032,18,14.3,EUR,road,FOB,NET45,928,2024-07-28,0,
1568,2024-07-21,6,SKU00003,11,16.81,USD,road,EXW,NET60,553,2024-08-18,0,
1569,2024-07-22,9,SKU00014,28,24.66,EUR,road,DAP,NET60,519,2024-08-05,0,
1570,2024-07-22,7,SKU00022,65,11.92,EUR,road,DAP,NET30,751,2024-07-27,0,
1571,2024-07-22,3,SKU00007,23,8.82,EUR,sea,EXW,NET45,364,2024-08-03,0,
1572,2024-07-22,13,SKU00002,10,20.5,EUR,road,DAP,NET30,830,2024-07-28,0,
1573,2024-07-22,15,SKU00016,20,7.3,EUR,sea,DAP,NET60,919,2024-08-20,0,
1574,2024-07-22,16,SKU00027,20,8.87,EUR,sea,FOB,NET60,435,2024-08-03,0,
1575,2024-07-22,2,SKU00015,10,9.27,EUR,sea,EXW,NET60,765,2024-08-12,0,
1576,2024-07-22,5,SKU00015,22,8.85,EUR,road,EXW,NET45,1025,2024-08-12,1,urgent
1577,2024-07-22,19,SKU00027,17,8.85,EUR,sea,FOB,PREPAID,695,2024-08-14,0,
1578,2024-07-23,8,SKU00005,20,11.17,EUR,road,DAP,PREPAID,665,2024-08-18,0,
1579,2024-07-23,1,SKU00028,21,15.28,EUR,air,FOB,NET45,853,2024-07-28,0,
1580,2024-07-23,10,SKU00040,5,26.96,EUR,road,DAP,NET45,681,2024-07-26,1,urgent
1581,2024-07-23,15,SKU00025,45,26.79,EUR,sea,CIF,NET45,1039,2024-08-21,0,
1582,2024-07-23,19,SKU00030,47,16.92,EUR,air,FOB,NET60,667,2024-08-18,0,
1583,2024-07-23,13,SKU00013,12,16.2,EUR,road,CIF,NET45,866,2024-07-30,0,
1584,2024-07-23,2,SKU00037,9,14.04,EUR,road,EXW,NET60,618,2024-08-10,0,
1585,2024-07-23,9,SKU00009,5,11.99,EUR,road,EXW,PREPAID,808,2024-08-05,0,
1586,2024-07-23,4,SKU00030,32,18.93,EUR,sea,DAP,NET45,858,2024-08-11,0,
1587,2024-07-23,12,SKU00022,18,10.94,EUR,road,FOB,NET60,571,2024-08-16,0,
1588,2024-07-23,2,SKU00040,38,28.8,EUR,road,FOB,NET45,940,2024-08-15,0,
1589,2024-07-23,13,SKU00006,7,25.14,EUR,road,DAP,PREPAID,929,2024-07-29,0,
1590,2024-07-23,3,SKU00014,22,23.77,EUR,road,DAP,PREPAID,978,2024-08-07,0,
1591,2024-07-24,5,SKU00018,11,10.08,EUR,air,EXW,PREPAID,748,2024-08-06,1,urgent
1592,2024-07-24,4,SKU00016,9,7.17,USD,road,FOB,NET60,985,2024-08-14,0,
1593,2024-07-24,15,SKU00038,27,11.9,EUR,road,FOB,NET45,1126,2024-08-26,1,urgent
1594,2024-07-24,14,SKU00027,12,9.33,USD,road,EXW,NET30,1214,2024-08-19,0,
1595,2024-07-24,9,SKU00033,8,7.41,EUR,road,EXW,PREPAID,916,2024-08-09,0,
1596,2024-07-24,11,SKU00031,10,12.15,EUR,sea,EXW,PREPAID,727,2024-08-10,0,
1597,2024-07-24,9,SKU00032,9,14.56,EUR,road,FOB,NET30,498,2024-08-10,0,
1598,2024-07-24,5,SKU00036,18,6.96,EUR,road,EXW,PREPAID,708,2024-08-07,0,
1599,2024-07-25,5,SKU00014,13,22.17,EUR,road,FOB,NET60,935,2024-08-15,0,
1600,2024-07-25,6,SKU00019,23,19.48,EUR,road,FOB,NET30,821,2024-08-25,0,
1601,2024-07-25,1,SKU00002,11,20.57,EUR,road,DAP,NET60,1005,2024-07-30,1,urgent
1602,2024-07-25,1,SKU00030,16,17.94,EUR,sea,EXW,PREPAID,686,2024-08-02,0,
1603,2024-07-25,4,SKU00030,29,19.12,EUR,sea,FOB,PREPAID,587,2024-08-12,0,
1604,2024-07-25,2,SKU00012,42,28.21,EUR,sea,CIF,PREPAID,389,2024-08-12,0,
